"Year","Title","Sequel","Budget","Gross","ReleaseDate","StoryLine","Runtime","SoundMix","Color","AspectRatio","MPAA","RateScore","NumRate","NumReview","NumCritic","ProductionDate","FilmingDate","TopActor","TopDirectors","Comedy","Family","Fantasy","Crime","Drama","Mystery","Thriller","Horror","Action","Adventure","Sci.Fi","Romance","Biography","History","War","Animation","Musical","Sport","Music","Western","Adult","News","Reality.TV","Talk.Show","Short","Game.Show","independent.film","murder","death","female.nudity","blood","flashback","husband.wife.relationship","sex","father.son.relationship","character.name.in.title","violence","friendship","love","mother.son.relationship","family.relationships","father.daughter.relationship","title.spoken.by.character","bare.chested.male","one.word.title","cigarette.smoking","kiss","pistol","bar","revenge","mother.daughter.relationship","dog","police","boyfriend.girlfriend.relationship","new.york.city","gun","surprise.ending","fight","hospital","nudity","photograph","dancing","cell.phone","restaurant","party","friend","based.on.novel","chase","explosion","knife","male.nudity","shot.in.the.chest","corpse","telephone.call","drinking","shot.to.death","gross","budget","critic","numrate","numreview","ratescore","nummon","day","daynum","budget_class","competition","ActorScore","ActorScore_budget","Country","BigSix","country_num","ThreeD","mpaa","SBetcentrality","SClosecentrality","SDegreecentrality","SEigencentrality","ABetcentrality","AClosecentrality","ADegreecentrality","AEigencentrality","PSBetcentrality","PSClosecentrality","PSDegreecentrality","PSEigencentrality","PABetcentrality","PAClosecentrality","PADegreecentrality","PAEigencentrality","gross_ind","Actor_eig","Actor_bet","Actor_clo","Actor_deg","std_bet","std_deg","std_clo","std_eig","PS_betcentrality","PS_clocentrality","PS_degcentrality","PS_eigcentrality","sumComp","meanComp","sumComm","meanComm","centralitySum","logbudget","releaseYear","integerDate","competingBudget","SequelMark","sequal","releaseDay","MonthStr","AD_ind","AD_total","Ave_actor_age","Oeig","Obet","Oclo","Odeg","Orth_Eig","Orth_Clo","Orth_Deg","Orth_Bet","AP_ind","AP_total","rn"
2004,"Shall We Dance (2004)",0,"$50,000,000","$57,887,882","Release Date: 15 October 2004 (USA) See more ‘_","John Clark is a middle aged Chicago estate lawyer. He loves his family, which includes his wife Beverly, but their combined busy schedules and getting caught in a rut after two decades of marriage has left him feeling unfulfilled. While taking the el train home every night, he notices the same young, beautiful contemplative woman staring out of one of the windows of Miss Mitzi's Dance Studio, which specializes in ballroom. He is intrigued enough with her beauty and sadness to go in one evening on his way home. He learns that she is Paulina, one of the instructors and a former world class ballroom dancer. Because of her, he signs up for beginner group dance lessons, regardless of them being taught by Miss Mitzi herself, and not Paulina. As time progresses, John gets caught up in the lives of those at Miss Mitzi's: his two fellow classmates - overweight Vern who wants to learn to dance for his upcoming wedding, and Chic, who wants to impress the ladies - and two of the studio's ... Written by Huggo","106 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 1.85 : 1","Rated PG-13 for some sexual references and brief language",6.1,33682,"207 user","118 critic","null","23-Jun",5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52753922.85,45565601.15,118,33682,207,6.1,10,15,3600,4,42,0.320460418,0.547862451,"USA",0,1,0,"PG-13",40796.46705,0.00999,342,0.095702372,13598.82235,0.00333,114,0.031900791,71.83908046,100,76.43678161,78.73563218,71.83908046,100,76.43678161,78.73563218,7,3.227611928,0.227611928,2.999991334,0.817610063,0.379640196,0.594512195,0.999998821,0.89667184,68.3908046,72.98850575,69.54022989,68.3908046,3,1,3,1,279.3103448,17.6346636290658,2004,12706,255.624940059109,0,0,15,"Oct",0,48,49.3333333333333,1097646.04160042,1097643.04160042,1.27040161383568e-09,1560,0.02276672227347,-0.00341046004569869,-0.00517735936624701,-0.00218140056974265,4,258,0.416812788927928
2004,"Exorcist: The Beginning (2004)",0,"$50,000,000","$41,814,863","Release Date: 20 August 2004 (USA) See more ‘_","Archeologist Lankester Merrin is asked to go to East Africa to excavate a church that has been found completely buried in sand. Merrin is also an ordained Roman Catholic priest who, still haunted by what he was forced to do during World War II in his native Holland, eschews any religion or belief. He's fascinated by what he finds and that it dates hundred of years before Christianity was introduced to the area. Accompanied by a young priest, Father Francis, to keep an eye on the religious elements of what they find, Merrin makes his way to the camp. There he meets a young doctor, Sarah and soon realizes there is an air of gloom that envelops the entire site. Workmen go mad and a young boy is mauled by a pack of hyenas while completely ignoring his younger brother Joseph. Inside the church itself they find signs of desecration. Merrin is forced to re-examine his lack of faith and come face to face with the devil. Written by garykmcd","114 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 2.00 : 1","Rated R for strong violence and gore, disturbing images and rituals, and for language including some sexual dialogue",5.1,27747,"306 user","167 critic","null","15 November 2003 - 22 February",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38106387.39,45565601.15,167,27747,306,5.1,8,20,3545,4,44,0.936095783,0.227644601,"USA",0,1,0,"R",10995.60375,0.00999,111,0.024993386,3665.20125,0.00333,37,0.008331129,17.24137931,100,14.94252874,14.94252874,17.24137931,100,14.94252874,14.94252874,6,3.039770057,0.039770057,2.999977064,0.233752621,0.066333572,0.169969512,0.999994064,0.844486968,12.06896552,8.620689655,11.49425287,12.06896552,3,1,3,1,44.25287356,17.6346636290658,2004,12650,257.612407216711,1,0,20,"Aug",1,77,38.6666666666667,191791.394387303,191788.394387303,1.27039557099879e-09,446,0.0043206918198002,0.0326242691527374,-0.00433827129622267,0.00185155348205069,0,17,0.367271544411778
2004,"Confessions of a Teenage Drama Queen (2004)",0,"$15,000,000","$29,331,068","Release Date: 20 February 2004 (USA) See more ‘_","When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever. Written by Claudio Carvalho, Rio de Janeiro, Brazil","89 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 1.85 : 1","Rated PG for mild thematic elements and brief language",4.5,22336,"104 user","74 critic","null","4-Jun",2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,26729754.92,13669680.35,74,22336,104,4.5,2,20,3365,2,52,0,0,"USA",1,1,0,"PG",11843.27871,0.00999,72,0.014264554,3947.759569,0.00333,24,0.004754851,19.54022989,100,10.34482759,10.34482759,19.54022989,100,10.34482759,10.34482759,5,3.100821121,0.100821121,2.999980089,0.216981132,0.168162321,0.15777439,0.999995072,0.861447733,29.31034483,13.79310345,10.34482759,29.31034483,3,1,3,1,82.75862069,16.4306908251056,2004,12468,222.783224711369,0,0,20,"Feb",0,87,22.3333333333333,486205.998123849,486202.998123849,1.27039685171401e-09,414,0.00299124818316102,0.0352213667532863,-0.00473639183602524,0.011208158493205,0,12,0.249242721823975
2004,"Wicker Park (2004)",0,"$30,000,000","$12,831,121","Release Date: 3 September 2004 (USA) See more ‘_","Matthew, a young advertising executive in Chicago, puts his life and a business trip to China on hold when he thinks he sees Lisa, the love of his life who walked out on him without a word two years earlier, walking out of a restaurant one day. With a little help from his friend Luke, Matthew obsessively and relentlessly tracks Lisa down and while doing so, runs into another young woman calling herself Lisa whom, unknown to Matthew, is an actress named Alex and may hold the key to Lisa's disappearance, and discovery. Written by M.P.","114 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 2.35 : 1","Rated PG-13 for sexuality and language",7,43049,"295 user","97 critic","null","16 December 2002 - 4 March",2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11693154.84,27339360.69,97,43049,295,7,9,3,3558,3,41,0,0,"USA",0,1,0,"PG-13",36147.4614,0.00999,313,0.07488584,12049.1538,0.00333,104.3333333,0.024961947,68.3908046,100,67.24137931,61.49425287,68.3908046,100,67.24137931,61.49425287,4,3.323563371,0.323563371,2.999988414,0.763102725,0.539680249,0.554878049,0.999997847,0.923328377,79.88505747,48.85057471,64.36781609,79.88505747,3,1,3,1,272.9885057,17.1238380052998,2004,12664,242.902506449725,0,0,3,"Sep",1,87,29.3333333333333,1560365.35151069,1560362.35151069,1.27040037704227e-09,1456,0.0177813086367959,0.00632865595494731,0.0156002256055511,0.000975442360192732,0,68,0.0899921546224505
2004,"Raise Your Voice (2004)",0,"$15,000,000","$10,411,980","Release Date: 8 October 2004 (USA) See more ‘_","This film is about a teenage girl who is very upset about her brother's death in a car crash. Terri has a love of singing and making up her own songs. Her brother (before his death) secretly submits a DVD of her singing to a musical summer camp down in L.A. Her father doesn't want her to go, but secretly her mom lets her go and everything goes fine, except she has stage fright. She gets through her stage fright with the help of her new friend Jay. At the end of the contest everyone at the musical school have to perform something. And if they win, they win a scholarship along with it. Her dad finds out, comes down to L.A. and threatens to take her home! Will he let her stay? and will she win the contest? Viewers are on the edges of their seats to find out what happens... Written by Emily Moore","null","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 2.35 : 1","Rated PG for thematic elements and language",5.9,21368,"212 user","46 critic","19-Jan","19 January 2004 -  April",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9488562.557,13669680.35,46,21368,212,5.9,10,8,3593,2,48,-0.296695414,-0.025187941,"USA",0,1,0,"PG",15507.35469,0.00999,152,0.036706065,5169.11823,0.00333,50.66666667,0.012235355,29.31034483,100,21.83908046,22.98850575,29.31034483,100,21.83908046,22.98850575,3,3.058298986,0.058298986,2.999987191,0.437106918,0.097238482,0.317835366,0.99999744,0.849634541,16.66666667,40.8045977,28.73563218,16.66666667,3,1,3,1,102.8735632,16.4306908251056,2004,12699,291.771965130551,0,0,8,"Oct",1,115,35,281145.893017892,281142.893017892,1.27039985950655e-09,834,0.00664721818319586,0.0280793483531891,-0.00682306564481315,0.0102235795668737,0,41,0.429172614589334
2004,"Kinsey (2004)",0,"$11,000,000","$10,214,647","Release Date: 7 January 2005 (USA) See more ‘_","Called Prok as an adult (short for Professor Kinsey), Alfred Kinsey has been interested in biology since he was a child growing up in the early twentieth century, despite the criticisms of such being evil nonsense from his overbearing and devoutly Christian father, professor Alfred Seguine Kinsey. Prok goes on to become a biology professor at Indiana University, initially focusing on the study of gall wasps. But those studies in combination with questions from his students, coming to terms with the needs of sex with his own wife, a former student of his named Clara McMillen (who he calls Mac), and what he sees as the gross misinformation on the subject currently within popular belief makes him change his focus to human sexuality. Many of those gross untruths - as he sees them - are that oral sex and masturbation cause a slew of maladies, which are perpetuated by what is presented in the university's hygiene class taught by Professor Thurman Rice. With the approval of faculty head ... Written by Huggo","118 min","Sound Mix: Dolby Digital","Black and White","Aspect Ratio: 2.35 : 1","Rated R for pervasive sexual content, including some graphic images and descriptions",7.1,41642,"202 user","187 critic","null","28 July 2003 -  September",7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9308730.622,10024432.25,187,41642,202,7.1,1,7,3322,2,25,0.647505683,0.144795098,"USA",1,1,0,"R",29487.00538,0.00999,281,0.065881077,9829.001793,0.00333,93.66666667,0.021960359,58.62068966,100,59.1954023,47.70114943,58.62068966,100,59.1954023,47.70114943,3,3.194890879,0.194890879,2.999989477,0.672955975,0.32506386,0.489329268,0.999998202,0.887581515,62.64367816,57.47126437,54.59770115,62.64367816,3,1,3,1,237.3563218,16.1205358961367,2005,12790,230.418662464492,0,0,7,"Jan",0,98,42,939851.011118196,939848.011118196,1.27040082731854e-09,1284,0.01379297772977,0.0141199487509452,0.0303133903967936,-0.00506556308922586,0,116,0.276285938452929
2004,"Birth (2004)",0,"$20,000,000","$5,005,883","Release Date: 29 October 2004 (USA) See more ‘_","Anna is a young widow who is finally getting on with her life after the death of her husband, Sean. Now engaged to be married, Anna meets a ten-year-old boy who tells her he is Sean reincarnated. Though his story is both unsettling and absurd, Anna can't get the boy out of her mind. And much to the concern of her fiancÍ©e, her increased contact with him leads her to question the choices she has made in her life. Written by Sujit R. Varma","100 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 1.85 : 1","Rated R for sexuality",6.1,28705,"360 user","167 critic","null","11-Feb",2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,4561921.364,18226240.46,167,28705,360,6.1,10,29,3614,2,44,-0.105516884,-0.027545971,"USA",0,1,0,"R",10549.51436,0.00999,166,0.041966431,3516.504788,0.00333,55.33333333,0.01398881,16.09195402,100,26.43678161,28.73563218,16.09195402,100,26.43678161,28.73563218,2,3.086764312,0.086764312,2.999985677,0.405660377,0.144716584,0.294969512,0.999996935,0.857542572,23.56321839,30.45977011,25.28735632,23.56321839,3,1,3,1,102.8735632,16.7183728971916,2004,12720,246.126220914623,0,0,29,"Oct",3,79,42.6666666666667,418417.996399718,418414.996399718,1.27039921806658e-09,774,0.00830902272682617,0.0248329763567396,-0.00950692023605878,-0.0138657474500461,0,76,0.463841451564804
2004,"Spartan (2004)",0,"$19,250,000","$4,434,432","Release Date: 12 March 2004 (USA) See more ‘_","Maverick Ranger Scott, known for ruthless, unorthodox methods but good results, is called in to help the secret service after Washington big whig's brat daughter is abducted while studying at Harvard. Scott quickly realizes the protection detail's prime suspect, her boyfriend Michael Blake, is innocent and dumped her for being a drug-addicted slut. Next he traces her to a bordello, only to realize the captors didn't realize who she is but simply recruited her for the Middle Eastern white slavery market, and are likely to dispose of her rather than confront her father. But instead of the support expected in such high-profile case, Scott gets orders to work in secret before the press catches on, and even finds his quest sabotaged. Written by KGF Vissers","102 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 2.35 : 1","Rated R for violence and language",6.6,26050,"241 user","112 critic","April 2003 -  August","21 April 2003 -  June",5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,4041151.197,17542756.44,112,26050,241,6.6,3,12,3387,2,41,2.555285517,0.268582757,"USA",0,1,0,"R",69150.4367,0.00999,439,0.119779934,23050.14557,0.00333,146.3333333,0.039926645,95.97701149,100,92.52873563,91.95402299,95.97701149,100,92.52873563,91.95402299,2,3.389521999,0.389521999,2.999991371,1.072327044,0.64969446,0.77972561,0.999998833,0.941652527,91.95402299,73.56321839,89.65517241,91.95402299,3,1,3,1,347.1264368,16.6801516842146,2004,12489,283.012565835718,0,0,12,"Mar",2,43,43,1878446.35187855,1878443.35187855,1.27040162944137e-09,2046,0.0265888727298919,-0.0108771156493949,0.00392100037706267,0.00876504937047046,0,143,0.212748573627323
2004,"Little Black Book (2004)",0,"$35,000,000","$20,422,207","Release Date: 6 August 2004 (USA) See more ‘_","Stacy Holt, an associate producer for a daytime talk show, is confounded by her boyfriend Derek's unwillingness to talk about his previous relationships. Egged on by her co-worker Barb, Stacy sneaks a look at his personal digital organizer, scores the names and numbers of his exes, and sets up interviews with them--all in an effort to get closer to her man. Her plan starts to unravel, however, when she becomes friends with one of the women. Written by Anonymous","111 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 2.35 : 1","Rated PG-13 for sexual content/humor and language",5.2,14574,"116 user","73 critic","null","11-Aug",3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18611002.78,31895920.81,73,14574,116,5.2,8,6,3531,4,58,0.148592415,1.235656188,"USA",0,1,0,"PG-13",41167.75092,0.00999,355,0.095719649,13722.58364,0.00333,118.3333333,0.03190655,72.98850575,100,79.31034483,79.31034483,72.98850575,100,79.31034483,79.31034483,4,3.344250949,0.344250949,2.999992491,0.897274633,0.57418563,0.652439024,0.999999206,0.929075651,84.48275862,83.33333333,77.01149425,84.48275862,3,1,3,1,329.3103448,17.2779886852838,2004,12636,283.155092574325,0,0,6,"Aug",0,34,36.6666666666667,1660129.79094577,1660126.79094577,1.27040210375004e-09,1712,0.0229329027298571,-0.00373509724929774,0.00123541626014738,-0.0056111925572848,0,46,0.468218638096005
2004,"Ladder 49 (2004)",0,"$55,000,000","$74,541,707","Release Date: 1 October 2004 (USA) See more ‘_","Under the watchful eye of his mentor Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. Jack has reached a crossroads, however, as the sacrifices he's made have put him in harm's way innumerable times and significantly impacted his relationship with his wife and kids. Responding to the worst blaze in his career, he becomes trapped inside a 20-story building. And as he reflects on his life, now Assistant Chief Kennedy frantically coordinates the effort to save him. Written by Anonymous","115 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 1.85 : 1","Rated PG-13 for intense fire and rescue situations, and for language",6.5,47398,"323 user","125 critic","null","26-Mar",3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,67930753.8,50122161.27,125,47398,323,6.5,10,1,3586,4,52,-0.44313108,-0.259266131,"USA",0,1,0,"PG-13",35851.68591,0.00999,330,0.092823038,11950.56197,0.00333,110,0.030941013,67.81609195,100,75.28735632,78.16091954,67.81609195,100,75.28735632,78.16091954,8,3.267763918,0.267763918,2.999990228,0.843815514,0.446610807,0.613567073,0.999998452,0.907826576,74.71264368,64.36781609,72.98850575,74.71264368,3,1,3,1,286.7816092,17.7299738089698,2004,12692,279.261323727874,0,0,1,"Oct",1,74,37.3333333333333,1291276.28706048,1291273.28706048,1.27040114526364e-09,1610,0.0226005418199744,-0.00308582284774834,-0.00681787709375141,-0.00599753459352917,0,197,0.321784971281886
2004,"First Daughter (2004)",0,"$30,000,000","$9,055,010","Release Date: 24 September 2004 (USA) See more ‘_","The daughter of the President of the United States goes off to college after insisting that she be able to enjoy her school years without the omnipresence of the Secret Service. The government agrees to her demands but assigns a young agent to go undercover as a student in order to keep an eye on her. The first daughter and the agent fall in love, until she learns his true identity. Written by Sujit R. Varma","null","Sound Mix: Dolby Digital | DTS","Color","Aspect Ratio: 1.85 : 1","Rated PG for language, sexual situations and alcohol-related material",4.9,16102,"106 user","52 critic","null","2 June 2003 -  September",3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8251939.481,27339360.69,52,16102,106,4.9,9,24,3579,3,51,0,0,"USA",0,1,0,"PG",24369.86146,0.00999,270,0.068393358,8123.287154,0.00333,90,0.022797786,48.85057471,100,53.44827586,53.44827586,48.85057471,100,53.44827586,53.44827586,3,3.160601718,0.160601718,2.999990458,0.676100629,0.267872024,0.491615854,0.999998529,0.878055547,51.14942529,66.66666667,55.74712644,51.14942529,3,1,3,1,224.7126437,17.1238380052998,2004,12685,263.98533465881,0,0,24,"Sep",0,42,37,774493.863543588,774490.863543588,1.27040124281358e-09,1290,0.0154547822734003,0.0108735767544956,-0.00100401177635031,-0.00505654561137374,0,99,0.464142224518582
2004,"A Dirty Shame (2004)",0,"$15,000,000","$1,339,668","Release Date: 24 September 2004 (USA) See more ‘_","Middle-aged, sexually repressed Sylvia Stickles is the subject of this John Water's film, set in North Baltimore. She refuses to have sex with her husband, Vaughn Stickles, and keeps her overly-endowed daughter, Caprice, locked in her room, while she serves home detention for moral depravity charges. Sylvia, together with her mother Big Ethel, lead a group calling themselves ""neuters"" that promotes decency on Harford Road. When Sylvia is accidentally hit on the head by a lawnmower hanging out of a passing pick-up truck, however, her sexual behavior is changed completely from prude to prostitute. She meets the sex addicted sexual healer Ray Ray Perkins, becoming his twelfth apostle of sex in a journey of pleasure and orgasm. Written by Claudio Carvalho, Rio de Janeiro, Brazil","89 min","Sound Mix: Dolby Digital","Color","Aspect Ratio: 1.85 : 1","Rated NC-17 for pervasive sexual content",5.1,10417,"100 user","83 critic","null","24-Sep",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1220855.555,13669680.35,83,10417,100,5.1,9,24,3579,2,51,0,0,"USA",0,1,0,"NC-17",22005.76085,0.00999,227,0.062772035,7335.253617,0.00333,75.66666667,0.020924012,41.95402299,100,40.22988506,45.40229885,41.95402299,100,40.22988506,45.40229885,2,3.170313595,0.170313595,2.999987222,0.564989518,0.284070731,0.410823171,0.99999745,0.880753631,54.02298851,41.37931034,39.08045977,54.02298851,3,1,3,1,188.5057471,16.4306908251056,2004,12685,264.678481839004,0,0,24,"Sep",0,46,41.6666666666667,821328.729737207,821325.729737207,1.27039987242101e-09,1078,0.0131282559100046,0.0154184975540439,-0.0160174964978979,0.00560424141402687,0,20,0.539485031273216
2004,"D.E.B.S. (2004)",0,"$3,500,000","$96,793","Release Date: 25 March 2005 (USA) See more ‘_","Recruited by the U.S. government for their unique ability to lie, cheat and fight, Amy, Max, Janet and Dominique join an underground academy of secret agents known only as D.E.B.S. These crime fighting hotties set out to save the world and keep their lipstick perfectly applied while doing so. Now the girls must combine their skills for their most important mission- to capture vexing vixen Lucy Diamond, the deadliest criminal the world has ever known. When D.E.B.S. star player, Amy, falls for Lucy, chaos erupts and the D.E.B.S. loyalty is put to the test. Written by D.E.B.S. Official Site","91 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 2.35 : 1","Rated PG-13 for sexual content and language",5.2,11725,"135 user","50 critic","null","12 May 2003 - 2 July",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88208.62464,3189592.081,50,11725,135,5.2,3,25,3400,1,60,0,0,"USA",0,1,0,"PG-13",3535.041085,0.00999,92,0.020198743,1178.347028,0.00333,30.66666667,0.006732914,6.32183908,100,13.2183908,12.64367816,6.32183908,100,13.2183908,12.64367816,1,3.012002548,0.012002548,2.999980101,0.183438155,0.02001938,0.133384146,0.999995076,0.836772799,4.597701149,14.36781609,9.195402299,4.597701149,3,1,3,1,32.75862069,14.9754035922897,2005,12867,233.084828175964,0,0,25,"Mar",3,175,23,57884.4705781868,57881.4705781868,1.27039685691414e-09,350,0.00365597000003484,0.0339228179558362,-0.00294657893388222,-0.0114948731360717,0,12,0.129628553520888
2004,"You Got Served (2004)",0,"$8,000,000","$40,066,497","Release Date: 30 January 2004 (USA) See more ‘_","YOU GOT SERVED follows the competitive world of street dancing where crews battle each other for money and respect. Elgin and David are best friends and leaders of the best dance crew in the area. When another town's top group challenges them to a battle, David and Elgin, along with their buddies, must create and perfect the most cutting edge moves in order to remain on top. The stakes are raised as friends double-cross each other and true motives are revealed. When the biggest battle comes to town, David and Elgin must work past their differences to prove that they are still the best crew on the streets. Written by anonymous","95 min","Sound Mix: DTS | Dolby Digital | SDDS","Color","Aspect Ratio: 1.85 : 1","Rated PG-13 for thematic elements and sexual references",3.4,23364,"246 user","58 critic","null","1-May",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36513080.44,7290496.184,58,23364,246,3.4,1,30,3345,2,46,0,0,"USA",0,1,0,"PG-13",1502.143033,0.00999,23,0.001331758,500.7143443,0.00333,7.666666667,0.000443919,2.873563218,100,4.022988506,2.873563218,2.873563218,100,4.022988506,2.873563218,6,3.001376784,0.001376784,2.99996897,0.087002096,0.002296376,0.063262195,0.999991366,0.833820826,1.724137931,4.022988506,4.022988506,1.724137931,3,1,3,1,11.49425287,15.8020821653174,2004,12447,246.884763645369,0,0,30,"Jan",0,48,19.3333333333333,6642.44757079079,6639.44757079079,1.27039214324354e-09,166,0.000830902272682617,0.039441650356014,-0.00220183242599316,-0.00438882183652093,0,0,0.274643117096275
